set	id	aa	lipobox	tm_count	anchor_mode	passes
3_MEMBRANE	3_MEMBRANE|6	165	0	2	multi_pass	1
3_MEMBRANE	3_MEMBRANE|7	84	0	2	multi_pass	1
3_MEMBRANE	3_MEMBRANE|8	123	0	2	multi_pass	1
3_MEMBRANE	3_MEMBRANE|9	117	0	2	multi_pass	1
3_MEMBRANE	3_MEMBRANE|10	226	0	4	multi_pass	1
3_MEMBRANE	3_MEMBRANE|11	151	0	2	multi_pass	1
3_MEMBRANE	3_MEMBRANE|12	170	0	3	multi_pass	1
3_MEMBRANE	3_MEMBRANE|13	224	0	3	multi_pass	1
3_MEMBRANE	3_MEMBRANE|14	222	0	4	multi_pass	1
3_MEMBRANE	3_MEMBRANE|15	153	0	2	multi_pass	1
3_MEMBRANE	3_MEMBRANE|16	195	0	3	multi_pass	1
3_MEMBRANE	3_MEMBRANE|17	229	1	3	ambiguous	1
3_MEMBRANE	3_MEMBRANE|18	192	0	2	multi_pass	1
3_MEMBRANE	3_MEMBRANE|19	191	0	3	multi_pass	1
3_MEMBRANE	3_MEMBRANE|20	93	0	2	multi_pass	1
3_MEMBRANE	3_MEMBRANE|21	248	0	3	multi_pass	1
3_MEMBRANE	3_MEMBRANE|22	113	0	2	multi_pass	1
3_MEMBRANE	3_MEMBRANE|23	186	0	3	multi_pass	1
3_MEMBRANE	3_MEMBRANE|24	171	0	2	multi_pass	1
3_MEMBRANE	3_MEMBRANE|25	161	1	3	ambiguous	1
3_MEMBRANE	3_MEMBRANE|26	164	0	3	multi_pass	1
3_MEMBRANE	3_MEMBRANE|27	204	0	3	multi_pass	1
3_MEMBRANE	3_MEMBRANE|28	206	0	3	multi_pass	1
3_MEMBRANE	3_MEMBRANE|29	202	0	3	multi_pass	1
3_MEMBRANE	3_MEMBRANE|30	167	0	3	multi_pass	1
3_MEMBRANE	3_MEMBRANE|31	116	0	2	multi_pass	1
3_MEMBRANE	3_MEMBRANE|32	157	0	3	multi_pass	1
3_MEMBRANE	3_MEMBRANE|33	201	0	3	multi_pass	1
3_MEMBRANE	3_MEMBRANE|34	164	0	3	multi_pass	1
3_MEMBRANE	3_MEMBRANE|35	161	1	3	ambiguous	1
3_MEMBRANE	3_MEMBRANE|36	216	0	3	multi_pass	1
3_MEMBRANE	3_MEMBRANE|37	227	0	4	multi_pass	1
3_MEMBRANE	3_MEMBRANE|38	227	0	4	multi_pass	1
3_MEMBRANE	3_MEMBRANE|39	85	0	2	multi_pass	1
3_MEMBRANE	3_MEMBRANE|40	162	0	3	multi_pass	1
3_MEMBRANE	3_MEMBRANE|41	161	1	3	ambiguous	1
3_MEMBRANE	3_MEMBRANE|42	164	0	3	multi_pass	1
3_MEMBRANE	3_MEMBRANE|43	239	0	4	multi_pass	1
3_MEMBRANE	3_MEMBRANE|44	202	0	4	multi_pass	1
3_MEMBRANE	3_MEMBRANE|45	176	0	3	multi_pass	1
3_MEMBRANE	3_MEMBRANE|46	184	0	3	multi_pass	1
3_MEMBRANE	3_MEMBRANE|47	142	0	2	multi_pass	1
3_MEMBRANE	3_MEMBRANE|48	169	0	3	multi_pass	1
3_MEMBRANE	3_MEMBRANE|49	142	0	2	multi_pass	1
3_MEMBRANE	3_MEMBRANE|50	230	0	3	multi_pass	1
3_MEMBRANE	3_MEMBRANE|51	154	0	2	multi_pass	1
3_MEMBRANE	3_MEMBRANE|52	201	0	3	multi_pass	1
3_MEMBRANE	3_MEMBRANE|53	198	0	4	multi_pass	1
3_MEMBRANE	3_MEMBRANE|54	201	0	3	multi_pass	1
3_MEMBRANE	3_MEMBRANE|55	130	0	2	multi_pass	1
3_MEMBRANE	3_MEMBRANE|56	246	0	4	multi_pass	1
3_MEMBRANE	3_MEMBRANE|57	168	0	3	multi_pass	1
3_MEMBRANE	3_MEMBRANE|58	144	0	2	multi_pass	1
3_MEMBRANE	3_MEMBRANE|59	144	0	2	multi_pass	1
3_MEMBRANE	3_MEMBRANE|60	84	0	2	multi_pass	1
3_MEMBRANE	3_MEMBRANE|61	112	0	1	single_pass	1
3_MEMBRANE	3_MEMBRANE|62	221	0	3	multi_pass	1
3_MEMBRANE	3_MEMBRANE|63	201	0	3	multi_pass	1
3_MEMBRANE	3_MEMBRANE|64	147	0	2	multi_pass	1
3_MEMBRANE	3_MEMBRANE|65	223	0	3	multi_pass	1
3_MEMBRANE	3_MEMBRANE|66	146	0	3	multi_pass	1
3_MEMBRANE	3_MEMBRANE|67	190	0	3	multi_pass	1
3_MEMBRANE	3_MEMBRANE|68	214	0	3	multi_pass	1
3_MEMBRANE	3_MEMBRANE|69	86	0	2	multi_pass	1
3_MEMBRANE	3_MEMBRANE|70	209	0	3	multi_pass	1
3_MEMBRANE	3_MEMBRANE|71	185	0	2	multi_pass	1
3_MEMBRANE	3_MEMBRANE|72	164	0	3	multi_pass	1
3_MEMBRANE	3_MEMBRANE|73	103	0	2	multi_pass	1
3_MEMBRANE	3_MEMBRANE|74	104	0	3	multi_pass	1
3_MEMBRANE	3_MEMBRANE|75	194	0	3	multi_pass	1
3_MEMBRANE	3_MEMBRANE|76	173	0	2	multi_pass	1
3_MEMBRANE	3_MEMBRANE|77	187	0	3	multi_pass	1
3_MEMBRANE	3_MEMBRANE|78	138	0	2	multi_pass	1
3_MEMBRANE	3_MEMBRANE|79	200	0	3	multi_pass	1
3_MEMBRANE	3_MEMBRANE|80	90	0	3	multi_pass	1
3_MEMBRANE	3_MEMBRANE|81	80	0	2	multi_pass	1
3_MEMBRANE	3_MEMBRANE|82	115	0	2	multi_pass	1
3_MEMBRANE	3_MEMBRANE|83	193	0	3	multi_pass	1
3_MEMBRANE	3_MEMBRANE|84	147	0	2	multi_pass	1
3_MEMBRANE	3_MEMBRANE|85	227	0	4	multi_pass	1
3_MEMBRANE	3_MEMBRANE|86	232	0	3	multi_pass	1
3_MEMBRANE	3_MEMBRANE|87	233	0	3	multi_pass	1
3_MEMBRANE	3_MEMBRANE|88	93	0	2	multi_pass	1
3_MEMBRANE	3_MEMBRANE|89	199	0	3	multi_pass	1
3_MEMBRANE	3_MEMBRANE|90	115	0	2	multi_pass	1
3_MEMBRANE	3_MEMBRANE|91	173	0	3	multi_pass	1
3_MEMBRANE	3_MEMBRANE|92	202	0	3	multi_pass	1
3_MEMBRANE	3_MEMBRANE|93	204	0	3	multi_pass	1
3_MEMBRANE	3_MEMBRANE|94	157	0	3	multi_pass	1
3_MEMBRANE	3_MEMBRANE|95	201	0	3	multi_pass	1
3_MEMBRANE	3_MEMBRANE|96	105	0	2	multi_pass	1
3_MEMBRANE	3_MEMBRANE|97	250	0	3	multi_pass	1
3_MEMBRANE	3_MEMBRANE|98	149	0	2	multi_pass	1
3_MEMBRANE	3_MEMBRANE|99	238	0	3	multi_pass	1
3_MEMBRANE	3_MEMBRANE|100	212	0	3	multi_pass	1
3_MEMBRANE	3_MEMBRANE|101	176	0	2	multi_pass	1
3_MEMBRANE	3_MEMBRANE|102	129	0	2	multi_pass	1
3_MEMBRANE	3_MEMBRANE|103	207	0	3	multi_pass	1
3_MEMBRANE	3_MEMBRANE|104	168	0	2	multi_pass	1
3_MEMBRANE	3_MEMBRANE|105	86	0	2	multi_pass	1
3_MEMBRANE	3_MEMBRANE|106	209	0	3	multi_pass	1
3_MEMBRANE	3_MEMBRANE|107	182	0	3	multi_pass	1
3_MEMBRANE	3_MEMBRANE|108	166	0	2	multi_pass	1
3_MEMBRANE	3_MEMBRANE|109	84	0	2	multi_pass	1
3_MEMBRANE	3_MEMBRANE|110	84	0	2	multi_pass	1
3_MEMBRANE	3_MEMBRANE|111	225	0	4	multi_pass	1
3_MEMBRANE	3_MEMBRANE|112	220	0	3	multi_pass	1
3_MEMBRANE	3_MEMBRANE|113	229	0	3	multi_pass	1
3_MEMBRANE	3_MEMBRANE|114	131	0	2	multi_pass	1
3_MEMBRANE	3_MEMBRANE|115	209	0	3	multi_pass	1
3_MEMBRANE	3_MEMBRANE|116	209	0	3	multi_pass	1
3_MEMBRANE	3_MEMBRANE|117	231	0	3	multi_pass	1
3_MEMBRANE	3_MEMBRANE|118	80	0	2	multi_pass	1
3_MEMBRANE	3_MEMBRANE|119	194	0	3	multi_pass	1
3_MEMBRANE	3_MEMBRANE|120	93	0	2	multi_pass	1
3_MEMBRANE	3_MEMBRANE|121	202	1	3	ambiguous	1
3_MEMBRANE	3_MEMBRANE|122	229	0	3	multi_pass	1
3_MEMBRANE	3_MEMBRANE|123	102	0	2	multi_pass	1
3_MEMBRANE	3_MEMBRANE|124	211	0	4	multi_pass	1
3_MEMBRANE	3_MEMBRANE|125	150	0	2	multi_pass	1
3_MEMBRANE	3_MEMBRANE|126	167	0	3	multi_pass	1
3_MEMBRANE	3_MEMBRANE|127	143	0	2	multi_pass	1
3_MEMBRANE	3_MEMBRANE|128	225	0	4	multi_pass	1
3_MEMBRANE	3_MEMBRANE|129	142	0	2	multi_pass	1
3_MEMBRANE	3_MEMBRANE|130	127	0	1	single_pass	1
4_SLOT	4_SLOT|0	78	1	0	lipid	1
4_SLOT	4_SLOT|1	70	1	0	lipid	1
4_SLOT	4_SLOT|2	218	0	1	single_pass	1
4_SLOT	4_SLOT|3	216	0	2	multi_pass	1
4_SLOT	4_SLOT|4	181	0	2	multi_pass	1
4_SLOT	4_SLOT|5	159	0	2	multi_pass	1
4_SLOT	4_SLOT|6	85	1	0	lipid	1
4_SLOT	4_SLOT|7	172	0	0	none	0
4_SLOT	4_SLOT|8	74	1	0	lipid	1
4_SLOT	4_SLOT|9	85	1	0	lipid	1
4_SLOT	4_SLOT|10	217	0	2	multi_pass	1
4_SLOT	4_SLOT|11	166	0	2	multi_pass	1
4_SLOT	4_SLOT|12	203	0	0	none	0
4_SLOT	4_SLOT|13	144	0	0	none	0
4_SLOT	4_SLOT|14	79	1	0	lipid	1
4_SLOT	4_SLOT|15	75	1	0	lipid	1
4_SLOT	4_SLOT|16	85	1	0	lipid	1
4_SLOT	4_SLOT|17	102	1	0	lipid	1
4_SLOT	4_SLOT|18	217	0	2	multi_pass	1
4_SLOT	4_SLOT|19	85	1	0	lipid	1
4_SLOT	4_SLOT|20	76	1	0	lipid	1
4_SLOT	4_SLOT|21	85	1	0	lipid	1
4_SLOT	4_SLOT|22	75	1	0	lipid	1
4_SLOT	4_SLOT|23	143	0	3	multi_pass	1
4_SLOT	4_SLOT|24	159	0	2	multi_pass	1
4_SLOT	4_SLOT|25	217	0	2	multi_pass	1
4_SLOT	4_SLOT|26	228	0	4	multi_pass	1
4_SLOT	4_SLOT|27	173	0	4	multi_pass	1
4_SLOT	4_SLOT|28	108	1	0	lipid	1
4_SLOT	4_SLOT|29	77	1	0	lipid	1
4_SLOT	4_SLOT|30	221	0	1	single_pass	1
4_SLOT	4_SLOT|31	221	0	2	multi_pass	1
4_SLOT	4_SLOT|32	177	0	4	multi_pass	1
4_SLOT	4_SLOT|33	95	1	0	lipid	1
4_SLOT	4_SLOT|34	207	0	2	multi_pass	1
4_SLOT	4_SLOT|35	159	0	2	multi_pass	1
4_SLOT	4_SLOT|36	182	0	4	multi_pass	1
4_SLOT	4_SLOT|37	105	0	1	single_pass	1
4_SLOT	4_SLOT|38	94	1	0	lipid	1
4_SLOT	4_SLOT|39	108	1	0	lipid	1
4_SLOT	4_SLOT|40	200	0	1	single_pass	1
4_SLOT	4_SLOT|41	112	0	0	none	0
4_SLOT	4_SLOT|42	220	0	2	multi_pass	1
4_SLOT	4_SLOT|43	77	1	0	lipid	1
4_SLOT	4_SLOT|44	80	1	0	lipid	1
4_SLOT	4_SLOT|45	84	1	0	lipid	1
4_SLOT	4_SLOT|46	177	0	4	multi_pass	1
4_SLOT	4_SLOT|47	217	0	2	multi_pass	1
4_SLOT	4_SLOT|48	85	1	0	lipid	1
4_SLOT	4_SLOT|49	61	0	0	none	0
4_SLOT	4_SLOT|50	207	0	2	multi_pass	1
4_SLOT	4_SLOT|51	217	0	2	multi_pass	1
4_SLOT	4_SLOT|52	207	0	2	multi_pass	1
4_SLOT	4_SLOT|53	220	0	2	multi_pass	1
4_SLOT	4_SLOT|54	200	0	1	single_pass	1
4_SLOT	4_SLOT|55	77	1	0	lipid	1
4_SLOT	4_SLOT|56	85	1	0	lipid	1
4_SLOT	4_SLOT|57	153	0	0	none	0
4_SLOT	4_SLOT|58	71	1	0	lipid	1
4_SLOT	4_SLOT|59	216	0	2	multi_pass	1
4_SLOT	4_SLOT|60	75	1	0	lipid	1
4_SLOT	4_SLOT|61	174	0	4	multi_pass	1
4_SLOT	4_SLOT|62	205	0	5	multi_pass	1
4_SLOT	4_SLOT|63	75	1	0	lipid	1
4_SLOT	4_SLOT|64	239	0	4	multi_pass	1
4_SLOT	4_SLOT|65	216	0	2	multi_pass	1
4_SLOT	4_SLOT|66	169	0	4	multi_pass	1
4_SLOT	4_SLOT|67	177	0	4	multi_pass	1
4_SLOT	4_SLOT|68	91	0	0	none	0
4_SLOT	4_SLOT|69	174	0	4	multi_pass	1
4_SLOT	4_SLOT|70	166	0	1	single_pass	1
4_SLOT	4_SLOT|71	159	0	2	multi_pass	1
4_SLOT	4_SLOT|72	163	0	2	multi_pass	1
4_SLOT	4_SLOT|73	220	0	2	multi_pass	1
4_SLOT	4_SLOT|74	182	0	4	multi_pass	1
4_SLOT	4_SLOT|75	200	0	1	single_pass	1
4_SLOT	4_SLOT|76	200	0	1	single_pass	1
4_SLOT	4_SLOT|77	86	1	0	lipid	1
4_SLOT	4_SLOT|78	182	0	4	multi_pass	1
4_SLOT	4_SLOT|79	94	1	0	lipid	1
4_SLOT	4_SLOT|80	75	1	0	lipid	1
4_SLOT	4_SLOT|81	219	0	1	single_pass	1
4_SLOT	4_SLOT|82	207	0	2	multi_pass	1
4_SLOT	4_SLOT|83	101	1	0	lipid	1
4_SLOT	4_SLOT|84	191	0	4	multi_pass	1
4_SLOT	4_SLOT|85	192	0	2	multi_pass	1
4_SLOT	4_SLOT|86	169	0	0	none	0
4_SLOT	4_SLOT|87	173	0	4	multi_pass	1
4_SLOT	4_SLOT|88	111	0	0	none	0
4_SLOT	4_SLOT|89	159	0	2	multi_pass	1
4_SLOT	4_SLOT|90	218	0	4	multi_pass	1
4_SLOT	4_SLOT|91	101	1	0	lipid	1
4_SLOT	4_SLOT|92	163	0	2	multi_pass	1
4_SLOT	4_SLOT|93	85	1	0	lipid	1
4_SLOT	4_SLOT|94	57	1	0	lipid	1
4_SLOT	4_SLOT|95	217	0	2	multi_pass	1
4_SLOT	4_SLOT|96	162	0	2	multi_pass	1
4_SLOT	4_SLOT|97	84	1	0	lipid	1
4_SLOT	4_SLOT|98	85	1	0	lipid	1
4_SLOT	4_SLOT|99	172	0	0	none	0
4_SLOT	4_SLOT|100	163	0	2	multi_pass	1
4_SLOT	4_SLOT|101	220	0	2	multi_pass	1
4_SLOT	4_SLOT|102	181	0	4	multi_pass	1
4_SLOT	4_SLOT|103	237	0	4	multi_pass	1
4_SLOT	4_SLOT|104	67	0	1	single_pass	1
4_SLOT	4_SLOT|105	176	0	4	multi_pass	1
4_SLOT	4_SLOT|106	85	1	0	lipid	1
4_SLOT	4_SLOT|107	159	0	2	multi_pass	1
4_SLOT	4_SLOT|108	217	0	2	multi_pass	1
4_SLOT	4_SLOT|109	207	0	2	multi_pass	1
4_SLOT	4_SLOT|110	192	0	2	multi_pass	1
4_SLOT	4_SLOT|111	75	1	0	lipid	1
4_SLOT	4_SLOT|112	220	0	2	multi_pass	1
4_SLOT	4_SLOT|113	159	0	2	multi_pass	1
4_SLOT	4_SLOT|114	75	1	0	lipid	1
4_SLOT	4_SLOT|115	165	0	2	multi_pass	1
4_SLOT	4_SLOT|116	176	0	4	multi_pass	1
4_SLOT	4_SLOT|117	163	0	2	multi_pass	1
4_SLOT	4_SLOT|118	89	1	0	lipid	1
4_SLOT	4_SLOT|119	151	0	3	multi_pass	1
4_SLOT	4_SLOT|120	204	0	2	multi_pass	1
4_SLOT	4_SLOT|121	87	1	0	lipid	1
4_SLOT	4_SLOT|122	216	0	2	multi_pass	1
4_SLOT	4_SLOT|123	200	0	1	single_pass	1
4_SLOT	4_SLOT|124	85	1	0	lipid	1
4_SLOT	4_SLOT|125	78	1	0	lipid	1
4_SLOT	4_SLOT|126	83	0	0	none	0
4_SLOT	4_SLOT|127	89	1	0	lipid	1
4_SLOT	4_SLOT|128	169	0	4	multi_pass	1
4_SLOT	4_SLOT|129	128	0	0	none	0
4_SLOT	4_SLOT|130	75	1	0	lipid	1
4_SLOT	4_SLOT|131	176	0	4	multi_pass	1
4_SLOT	4_SLOT|132	237	0	3	multi_pass	1
4_SLOT	4_SLOT|133	177	0	4	multi_pass	1
4_SLOT	4_SLOT|134	162	0	0	none	0
4_SLOT	4_SLOT|135	204	0	2	multi_pass	1
4_SLOT	4_SLOT|136	159	0	2	multi_pass	1
4_SLOT	4_SLOT|137	222	0	4	multi_pass	1
4_SLOT	4_SLOT|138	177	0	4	multi_pass	1
4_SLOT	4_SLOT|139	177	0	4	multi_pass	1
4_SLOT	4_SLOT|140	94	1	0	lipid	1
4_SLOT	4_SLOT|141	216	0	2	multi_pass	1
4_SLOT	4_SLOT|142	74	1	0	lipid	1
4_SLOT	4_SLOT|143	193	0	2	multi_pass	1
4_SLOT	4_SLOT|144	159	0	2	multi_pass	1
4_SLOT	4_SLOT|145	115	1	0	lipid	1
4_SLOT	4_SLOT|146	169	0	4	multi_pass	1
4_SLOT	4_SLOT|147	182	0	4	multi_pass	1
4_SLOT	4_SLOT|148	217	0	2	multi_pass	1
4_SLOT	4_SLOT|149	176	0	4	multi_pass	1
4_SLOT	4_SLOT|150	182	0	4	multi_pass	1
4_SLOT	4_SLOT|151	159	0	2	multi_pass	1
4_SLOT	4_SLOT|152	165	0	2	multi_pass	1
4_SLOT	4_SLOT|153	75	1	0	lipid	1
4_SLOT	4_SLOT|154	85	1	0	lipid	1
4_SLOT	4_SLOT|155	78	1	0	lipid	1
4_SLOT	4_SLOT|156	167	0	2	multi_pass	1
4_SLOT	4_SLOT|157	42	1	0	lipid	1
4_SLOT	4_SLOT|158	169	0	0	none	0
4_SLOT	4_SLOT|159	229	0	4	multi_pass	1
4_SLOT	4_SLOT|160	159	0	2	multi_pass	1
4_SLOT	4_SLOT|161	163	0	2	multi_pass	1
4_SLOT	4_SLOT|162	216	0	2	multi_pass	1
4_SLOT	4_SLOT|163	173	0	4	multi_pass	1
4_SLOT	4_SLOT|164	85	1	0	lipid	1
4_SLOT	4_SLOT|165	217	0	2	multi_pass	1
4_SLOT	4_SLOT|166	217	0	2	multi_pass	1
4_SLOT	4_SLOT|167	159	0	2	multi_pass	1
4_SLOT	4_SLOT|168	159	0	2	multi_pass	1
4_SLOT	4_SLOT|169	169	0	4	multi_pass	1
4_SLOT	4_SLOT|170	176	0	4	multi_pass	1
4_SLOT	4_SLOT|171	157	0	3	multi_pass	1
4_SLOT	4_SLOT|172	242	1	1	ambiguous	1
4_SLOT	4_SLOT|173	75	1	0	lipid	1
4_SLOT	4_SLOT|174	204	0	2	multi_pass	1
4_SLOT	4_SLOT|175	207	0	2	multi_pass	1
4_SLOT	4_SLOT|176	75	1	0	lipid	1
4_SLOT	4_SLOT|177	217	0	2	multi_pass	1
4_SLOT	4_SLOT|178	57	0	1	single_pass	1
4_SLOT	4_SLOT|179	176	0	4	multi_pass	1
4_SLOT	4_SLOT|180	217	0	2	multi_pass	1
4_SLOT	4_SLOT|181	173	0	4	multi_pass	1
4_SLOT	4_SLOT|182	186	0	4	multi_pass	1
4_SLOT	4_SLOT|183	78	1	0	lipid	1
4_SLOT	4_SLOT|184	102	1	0	lipid	1
4_SLOT	4_SLOT|185	75	1	0	lipid	1
4_SLOT	4_SLOT|186	85	1	0	lipid	1
4_SLOT	4_SLOT|187	220	0	2	multi_pass	1
4_SLOT	4_SLOT|188	73	1	0	lipid	1
4_SLOT	4_SLOT|189	143	0	3	multi_pass	1
4_SLOT	4_SLOT|190	207	0	2	multi_pass	1
4_SLOT	4_SLOT|191	158	0	4	multi_pass	1
4_SLOT	4_SLOT|192	74	1	0	lipid	1
4_SLOT	4_SLOT|193	133	0	0	none	0
4_SLOT	4_SLOT|194	106	1	0	lipid	1
4_SLOT	4_SLOT|195	74	1	0	lipid	1
4_SLOT	4_SLOT|196	174	0	4	multi_pass	1
4_SLOT	4_SLOT|197	215	0	0	none	0
4_SLOT	4_SLOT|198	82	1	0	lipid	1
4_SLOT	4_SLOT|199	75	1	0	lipid	1
4_SLOT	4_SLOT|200	193	0	2	multi_pass	1
4_SLOT	4_SLOT|201	84	1	0	lipid	1
4_SLOT	4_SLOT|202	162	0	2	multi_pass	1
4_SLOT	4_SLOT|203	210	0	2	multi_pass	1
4_SLOT	4_SLOT|204	220	0	2	multi_pass	1
4_SLOT	4_SLOT|205	165	0	2	multi_pass	1
4_SLOT	4_SLOT|206	200	0	1	single_pass	1
4_SLOT	4_SLOT|207	165	0	2	multi_pass	1
4_SLOT	4_SLOT|208	174	0	4	multi_pass	1
4_SLOT	4_SLOT|209	143	0	3	multi_pass	1
4_SLOT	4_SLOT|210	86	1	0	lipid	1
4_SLOT	4_SLOT|211	94	1	0	lipid	1
4_SLOT	4_SLOT|212	159	0	2	multi_pass	1
4_SLOT	4_SLOT|213	165	0	2	multi_pass	1
4_SLOT	4_SLOT|214	109	0	3	multi_pass	1
4_SLOT	4_SLOT|215	121	0	2	multi_pass	1
4_SLOT	4_SLOT|216	80	1	0	lipid	1
4_SLOT	4_SLOT|217	74	1	0	lipid	1
4_SLOT	4_SLOT|218	217	0	2	multi_pass	1
4_SLOT	4_SLOT|219	69	0	1	single_pass	1
4_SLOT	4_SLOT|220	217	0	2	multi_pass	1
4_SLOT	4_SLOT|221	176	0	4	multi_pass	1
4_SLOT	4_SLOT|222	84	1	0	lipid	1
4_SLOT	4_SLOT|223	169	0	4	multi_pass	1
4_SLOT	4_SLOT|224	84	1	0	lipid	1
4_SLOT	4_SLOT|225	119	0	0	none	0
4_SLOT	4_SLOT|226	169	0	4	multi_pass	1
4_SLOT	4_SLOT|227	163	0	2	multi_pass	1
4_SLOT	4_SLOT|228	108	1	0	lipid	1
4_SLOT	4_SLOT|229	86	1	0	lipid	1
4_SLOT	4_SLOT|230	220	0	2	multi_pass	1
4_SLOT	4_SLOT|231	75	1	0	lipid	1
4_SLOT	4_SLOT|232	185	0	4	multi_pass	1
4_SLOT	4_SLOT|233	165	0	2	multi_pass	1
4_SLOT	4_SLOT|234	163	0	2	multi_pass	1
4_SLOT	4_SLOT|235	210	0	2	multi_pass	1
4_SLOT	4_SLOT|236	169	0	4	multi_pass	1
4_SLOT	4_SLOT|237	217	0	2	multi_pass	1
4_SLOT	4_SLOT|238	242	0	1	single_pass	1
4_SLOT	4_SLOT|239	176	0	4	multi_pass	1
4_SLOT	4_SLOT|240	173	0	4	multi_pass	1
4_SLOT	4_SLOT|241	59	1	0	lipid	1
4_SLOT	4_SLOT|242	70	0	1	single_pass	1
4_SLOT	4_SLOT|243	216	0	2	multi_pass	1
4_SLOT	4_SLOT|244	68	1	0	lipid	1
4_SLOT	4_SLOT|245	169	0	4	multi_pass	1
4_SLOT	4_SLOT|246	207	0	2	multi_pass	1
4_SLOT	4_SLOT|247	182	0	4	multi_pass	1
4_SLOT	4_SLOT|248	114	1	0	lipid	1
4_SLOT	4_SLOT|249	159	0	2	multi_pass	1
4_SLOT	4_SLOT|250	217	0	2	multi_pass	1
4_SLOT	4_SLOT|251	86	1	0	lipid	1
4_SLOT	4_SLOT|252	75	1	0	lipid	1
4_SLOT	4_SLOT|253	220	0	2	multi_pass	1
4_SLOT	4_SLOT|254	84	1	0	lipid	1
4_SLOT	4_SLOT|255	163	0	2	multi_pass	1
4_SLOT	4_SLOT|256	75	1	0	lipid	1
4_SLOT	4_SLOT|257	173	0	4	multi_pass	1
4_SLOT	4_SLOT|258	85	1	0	lipid	1
4_SLOT	4_SLOT|259	176	0	4	multi_pass	1
4_SLOT	4_SLOT|260	85	1	0	lipid	1
4_SLOT	4_SLOT|261	88	1	0	lipid	1
4_SLOT	4_SLOT|262	166	0	1	single_pass	1
4_SLOT	4_SLOT|263	220	0	2	multi_pass	1
4_SLOT	4_SLOT|264	176	0	4	multi_pass	1
4_SLOT	4_SLOT|265	176	0	4	multi_pass	1
4_SLOT	4_SLOT|266	100	0	0	none	0
4_SLOT	4_SLOT|267	163	0	2	multi_pass	1
4_SLOT	4_SLOT|268	215	0	2	multi_pass	1
4_SLOT	4_SLOT|269	75	1	0	lipid	1
4_SLOT	4_SLOT|270	70	1	0	lipid	1
4_SLOT	4_SLOT|271	74	1	0	lipid	1
4_SLOT	4_SLOT|272	169	0	4	multi_pass	1
4_SLOT	4_SLOT|273	80	1	0	lipid	1
4_SLOT	4_SLOT|274	176	0	4	multi_pass	1
4_SLOT	4_SLOT|275	76	0	1	single_pass	1
4_SLOT	4_SLOT|276	217	0	2	multi_pass	1
4_SLOT	4_SLOT|277	78	1	0	lipid	1
4_SLOT	4_SLOT|278	84	1	0	lipid	1
4_SLOT	4_SLOT|279	176	0	4	multi_pass	1
4_SLOT	4_SLOT|280	207	0	2	multi_pass	1
4_SLOT	4_SLOT|281	82	0	1	single_pass	1
4_SLOT	4_SLOT|282	176	0	4	multi_pass	1
4_SLOT	4_SLOT|283	166	0	1	single_pass	1
4_SLOT	4_SLOT|284	181	0	2	multi_pass	1
4_SLOT	4_SLOT|285	165	1	2	ambiguous	1
4_SLOT	4_SLOT|286	216	0	2	multi_pass	1
4_SLOT	4_SLOT|287	204	0	2	multi_pass	1
4_SLOT	4_SLOT|288	169	0	4	multi_pass	1
4_SLOT	4_SLOT|289	85	1	0	lipid	1
4_SLOT	4_SLOT|290	159	0	2	multi_pass	1
4_SLOT	4_SLOT|291	200	0	1	single_pass	1
4_SLOT	4_SLOT|292	159	0	2	multi_pass	1
4_SLOT	4_SLOT|293	142	0	0	none	0
4_SLOT	4_SLOT|294	75	1	0	lipid	1
4_SLOT	4_SLOT|295	85	1	0	lipid	1
4_SLOT	4_SLOT|296	70	1	0	lipid	1
4_SLOT	4_SLOT|297	207	0	2	multi_pass	1
4_SLOT	4_SLOT|298	169	0	4	multi_pass	1
4_SLOT	4_SLOT|299	57	1	0	lipid	1
4_SLOT	4_SLOT|300	217	0	2	multi_pass	1
4_SLOT	4_SLOT|301	162	0	0	none	0
4_SLOT	4_SLOT|302	161	0	3	multi_pass	1
4_SLOT	4_SLOT|303	86	1	0	lipid	1
4_SLOT	4_SLOT|304	94	1	0	lipid	1
4_SLOT	4_SLOT|305	200	0	1	single_pass	1
4_SLOT	4_SLOT|306	176	0	4	multi_pass	1
4_SLOT	4_SLOT|307	220	0	2	multi_pass	1
4_SLOT	4_SLOT|308	217	0	2	multi_pass	1
4_SLOT	4_SLOT|309	176	0	4	multi_pass	1
4_SLOT	4_SLOT|310	169	0	4	multi_pass	1
4_SLOT	4_SLOT|311	217	0	2	multi_pass	1
4_SLOT	4_SLOT|312	173	0	4	multi_pass	1
4_SLOT	4_SLOT|313	66	1	0	lipid	1
4_SLOT	4_SLOT|314	176	0	4	multi_pass	1
4_SLOT	4_SLOT|315	173	0	4	multi_pass	1
4_SLOT	4_SLOT|316	159	0	2	multi_pass	1
4_SLOT	4_SLOT|317	200	0	1	single_pass	1
4_SLOT	4_SLOT|318	114	1	0	lipid	1
4_SLOT	4_SLOT|319	57	1	0	lipid	1
4_SLOT	4_SLOT|320	159	0	2	multi_pass	1
4_SLOT	4_SLOT|321	165	0	2	multi_pass	1
4_SLOT	4_SLOT|322	140	1	0	lipid	1
4_SLOT	4_SLOT|323	169	0	3	multi_pass	1
4_SLOT	4_SLOT|324	182	0	4	multi_pass	1
4_SLOT	4_SLOT|325	177	0	4	multi_pass	1
